Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1707496628.501873,VRU_Adult_Using_Bicycle,10.833150545756027,0.89,-2.924893458684289,1.53,-3.3055815895398446,1.38,71.5201034960071
1707496628.601873,VRU_Adult_Using_Bicycle,10.79488218747653,0.89,-2.9807590888096747,1.53,-3.234612134786752,1.38,-64.73752554766142
1707496628.7018728,VRU_Adult_Using_Bicycle,10.805327928983253,0.89,-2.9289525472200855,1.53,-3.227242598166832,1.38,-57.64979162511663
1707496628.801873,VRU_Adult_Using_Bicycle,10.742960989475256,0.89,-2.96155242621899,1.53,-3.2469797283411013,1.38,-39.46464594771456
1707496628.9018729,VRU_Adult_Using_Bicycle,10.781300783157354,0.89,-2.8765766719977095,1.53,-3.310807665189106,1.38,90.84524369144468
1707496629.001873,VRU_Adult_Using_Bicycle,10.799901448763338,0.89,-2.9259786422436087,1.53,-3.199502303050114,1.38,-54.75707876322024
1707496629.101873,VRU_Adult_Using_Bicycle,10.782392428471494,0.89,-2.9113708092616166,1.53,-3.2025427084702707,1.38,-56.170363717812066
1707496629.2018728,VRU_Adult_Using_Bicycle,10.792771486135633,0.89,-2.959643712410561,1.53,-3.203454494476318,1.38,-60.6150250213095
1707496629.301873,VRU_Adult_Using_Bicycle,10.829580307006841,0.89,-2.933735609054564,1.53,-3.310227791468302,1.38,71.13494411498787
1707496629.4018729,VRU_Adult_Using_Bicycle,10.794029780796603,0.89,-2.9186813150133415,1.53,-3.21568523134504,1.38,-53.318609043074176
1707496629.501873,VRU_Adult_Using_Bicycle,10.730138705326965,0.89,-2.9644210521991448,1.53,-3.2540130065037642,1.38,162.73154177634706
1707496629.601873,VRU_Adult_Using_Bicycle,10.788211602431083,0.89,-2.889041139529304,1.53,-3.2986204440777107,1.38,91.36162746662652
1707496629.7018728,VRU_Adult_Using_Bicycle,10.782032673175523,0.89,-2.912118049768299,1.53,-3.202164925061739,1.38,-56.84677106030988
1707496629.801873,VRU_Adult_Using_Bicycle,10.78452242337741,0.89,-2.932282924652102,1.53,-3.205360394257765,1.38,-54.916530918166956
1707496629.9018729,VRU_Adult_Using_Bicycle,10.78461331587572,0.89,-2.893410224180955,1.53,-3.2998207165644713,1.38,91.49611186971501
1707496630.001873,VRU_Adult_Using_Bicycle,10.74883047739665,0.89,-2.9557125091552803,1.53,-3.2323079744974756,1.38,-77.44416900459524
1707496630.101873,VRU_Adult_Using_Bicycle,10.783885274614613,0.89,-2.9671005521501814,1.53,-3.2243109430585584,1.38,-63.78235400468031
1707496630.2018728,VRU_Adult_Using_Bicycle,10.736390658787323,0.89,-2.9721805879047927,1.53,-3.2652798720768517,1.38,142.11066122606312
1707496630.301873,VRU_Adult_Using_Bicycle,10.798205784388955,0.89,-2.9273997034345407,1.53,-3.2167204959051943,1.38,-52.92115892083434
1707496630.4018729,VRU_Adult_Using_Bicycle,10.78317070007325,0.89,-2.887334145032445,1.53,-3.2991588849287754,1.38,91.61347320779063
1707496630.501873,VRU_Adult_Using_Bicycle,10.810226519902551,0.89,-2.8497117360432944,1.53,-3.2745190660158787,1.38,65.50030483714494
1707496630.601873,VRU_Adult_Using_Bicycle,10.747010612487799,0.89,-2.97979472478231,1.53,-3.251278972625732,1.38,-57.50228718102696
1707496630.7018728,VRU_Adult_Using_Bicycle,10.786985837496248,0.89,-2.9050442622258137,1.53,-3.2206679124098545,1.38,-56.72494417148253
1707496630.801873,VRU_Adult_Using_Bicycle,10.785184053274305,0.89,-2.896258152448211,1.53,-3.300316205391516,1.38,91.78535483870141
1707496630.9018729,VRU_Adult_Using_Bicycle,10.787888844807947,0.89,-2.9181371132532767,1.53,-3.1823771794637032,1.38,-57.556995410779166
1707496631.001873,VRU_Adult_Using_Bicycle,10.829159600394119,0.89,-2.8428586551121313,1.53,-3.3861973796572,1.38,78.43791490209479
1707496631.101873,VRU_Adult_Using_Bicycle,10.795504365648544,0.89,-2.9224160398755794,1.53,-3.2162028040204724,1.38,-52.37380290137474
1707496631.2018728,VRU_Adult_Using_Bicycle,10.804827543405393,0.89,-2.936341249025788,1.53,-3.2286758056053744,1.38,-56.90208235201014
1707496631.301873,VRU_Adult_Using_Bicycle,10.786119143168134,0.89,-2.922323405742649,1.53,-3.182877878348032,1.38,-57.098636650805354
1707496631.4018729,VRU_Adult_Using_Bicycle,10.797543934413369,0.89,-2.957033089229043,1.53,-3.199646728379385,1.38,-62.53461119151945
1707496631.501873,VRU_Adult_Using_Bicycle,10.802537600199386,0.89,-2.9002158343791984,1.53,-3.3183024923006674,1.38,90.4709273488267
1707496631.601873,VRU_Adult_Using_Bicycle,10.785512997553903,0.89,-2.961461672416099,1.53,-3.205663497631366,1.38,-63.278839124336706
1707496631.7018728,VRU_Adult_Using_Bicycle,10.80030867258708,0.89,-2.923239755630493,1.53,-3.211180655161539,1.38,-56.01659755950596
1707496631.801873,VRU_Adult_Using_Bicycle,10.78555774688721,0.89,-2.927476791235118,1.53,-3.20386006281926,1.38,-54.740935171152394
1707496631.9018729,VRU_Adult_Using_Bicycle,10.757974257835981,0.89,-2.9287180717174826,1.53,-3.212067897503192,1.38,-58.68358798812712
1707496632.001873,VRU_Adult_Using_Bicycle,10.786404022803678,0.89,-2.890479482137243,1.53,-3.2991134203397294,1.38,91.6838476019187
1707496632.101873,VRU_Adult_Using_Bicycle,10.805100440979011,0.89,-2.95149098909818,1.53,-3.228718152413001,1.38,-52.18566538842802
1707496632.2018728,VRU_Adult_Using_Bicycle,10.774407313420227,0.89,-2.948683225191558,1.53,-3.22702174920302,1.38,-65.01776536024371
1707496632.301873,VRU_Adult_Using_Bicycle,10.786025707538318,0.89,-2.8931652582608747,1.53,-3.2992691810314465,1.38,91.63784615524486
1707496632.4018729,VRU_Adult_Using_Bicycle,10.796846730368484,0.89,-2.9579902376447396,1.53,-3.199852653912135,1.38,-62.63213473969045
1707496632.501873,VRU_Adult_Using_Bicycle,10.730694838932584,0.89,-2.9452878407069614,1.53,-3.240163922309875,1.38,151.8824959180792
1707496632.601873,VRU_Adult_Using_Bicycle,10.817519267400113,0.89,-2.939899543921156,1.53,-3.2401631871859227,1.38,-64.71625663838321
1707496632.7018728,VRU_Adult_Using_Bicycle,10.810218737675598,0.89,-2.9322274464827385,1.53,-3.2268509498009306,1.38,-57.40819394266304
1707496632.801873,VRU_Adult_Using_Bicycle,10.796778605534486,0.89,-2.9854093514955973,1.53,-3.235247263541588,1.38,-65.87423614604637
1707496632.9018729,VRU_Adult_Using_Bicycle,10.757235086881202,0.89,-2.934366317895746,1.53,-3.2122091513413644,1.38,-54.29792921057608
1707496633.001873,VRU_Adult,-0.6587684665407411,0.83,-15.061988013131275,0.75,-3.5285438810076024,1.59,-42.674698134946794
1707496633.001873,VRU_Adult_Using_Bicycle,10.789049829755513,0.89,-2.961127093860082,1.53,-3.223816973822457,1.38,-64.80592994895144
1707496633.101873,VRU_Adult,-0.6515325158834391,0.83,-15.098587751388552,0.75,-3.472257286310194,1.59,-46.035794997338385
1707496633.101873,VRU_Adult_Using_Bicycle,10.797334330422544,0.89,-2.9258368185588304,1.53,-3.216042365346635,1.38,-52.88954980261836
1707496633.2018728,VRU_Adult,-0.6329914093017508,0.83,-15.13780689239502,0.75,-3.270360469818114,1.59,126.59888522441373
1707496633.2018728,VRU_Adult_Using_Bicycle,10.792438847678051,0.89,-2.916230491229469,1.53,-3.2162923812866206,1.38,-54.991944128730594
1707496633.301873,VRU_Adult_Using_Bicycle,10.768691062927253,0.89,-2.9491661511934777,1.53,-3.210603915728055,1.38,-64.05928073297738
1707496633.4018729,VRU_Adult,-0.5913937032222691,0.83,-15.210853004455567,0.75,-3.044524812698363,1.59,-2.0805665225908356
1707496633.4018729,VRU_Adult_Using_Bicycle,10.790186882019047,0.89,-2.950743070015545,1.53,-3.202647869403545,1.38,-61.920058051023936
1707496633.501873,VRU_Adult_Using_Bicycle,10.784030400789707,0.89,-2.893720571811385,1.53,-3.3006019408886242,1.38,91.89723444980248
1707496633.601873,VRU_Adult,-0.5925037324428488,0.83,-15.22572383880616,0.75,-3.0475058078765853,1.59,-2.399874791640846
1707496633.601873,VRU_Adult_Using_Bicycle,10.793872628893174,0.89,-2.9392143828528288,1.53,-3.2359554427010666,1.38,-68.42135738384891
1707496633.7018728,VRU_Adult,-0.5909530222415863,0.83,-15.196511745452883,0.75,-3.445052742958067,1.59,125.44135898561714
1707496633.7018728,VRU_Adult_Using_Bicycle,10.79113285882133,0.89,-2.9269397599356557,1.53,-3.2175901276724668,1.38,-53.15053850527142
1707496633.801873,VRU_Adult,-0.5924323081970131,0.83,-15.236718940734871,0.75,-3.049702405929563,1.59,3.1535253577638613
1707496633.801873,VRU_Adult_Using_Bicycle,10.735146013895674,0.89,-2.9440162022908565,1.53,-3.2360604763031002,1.38,153.75799305013362
1707496633.9018729,VRU_Adult_Using_Bicycle,10.786519784193777,0.89,-2.8980735998887317,1.53,-3.3000985659085775,1.38,91.44386323846442
1707496634.001873,VRU_Adult_Using_Bicycle,10.799836158752445,0.89,-2.917706893040587,1.53,-3.1972603431114774,1.38,-52.780333344240006
1707496634.101873,Passenger_Vehicle,-0.5905180573463387,2.6,-15.149182455880304,5.08,-3.5495657580239413,1.85,-30.021891450273053
1707496634.101873,VRU_Adult_Using_Bicycle,10.788495063781742,0.89,-2.9248617206301026,1.53,-3.2003046274185176,1.38,-57.95443839156177
1707496634.2018728,VRU_Adult_Using_Bicycle,10.78582946459453,0.89,-2.961994012196861,1.53,-3.208695312341053,1.38,-61.74260327081631
1707496634.301873,VRU_Adult,-0.5676275193691211,0.83,-15.1416862487793,0.75,-3.271967220306395,1.59,3.4065926892236083
1707496634.301873,VRU_Adult_Using_Bicycle,10.794877256665915,0.89,-2.9161916290010743,1.53,-3.2155346018927426,1.38,-54.752489182979815
1707496634.4018729,VRU_Adult_Using_Bicycle,10.787045185382556,0.89,-2.893892728365387,1.53,-3.2998655575972324,1.38,91.6968193042106
1707496634.501873,VRU_Adult,-0.6175540884335783,0.83,-15.133419778611925,0.75,-3.701965517467922,1.59,-158.45794752261727
1707496634.501873,VRU_Adult_Using_Bicycle,10.745252755972059,0.89,-2.982381820678714,1.53,-3.251046437483567,1.38,170.75108830649012
1707496634.601873,VRU_Adult_Using_Bicycle,10.808767098646904,0.89,-2.925842761993406,1.53,-3.225293948100162,1.38,-57.313044456620915
1707496634.7018728,VRU_Adult,-0.5219229459762548,0.83,-15.105719407399492,0.75,-3.425131877263384,1.59,-3.9855509459050733
1707496634.7018728,VRU_Adult_Using_Bicycle,10.819904840909523,0.89,-2.910858887892504,1.53,-3.2898940489842334,1.38,73.21845238559463
1707496634.801873,VRU_Adult_Using_Bicycle,10.726172310965406,0.89,-2.9298447370529184,1.53,-3.2388501337596343,1.38,161.54675424035943
1707496634.9018729,Passenger_Vehicle,-0.6807906395859119,2.6,-15.233651161193848,5.08,-3.5894562138451453,1.85,-132.48816883068412
1707496634.9018729,VRU_Adult_Using_Bicycle,10.748339525858565,0.89,-2.9514346758524614,1.53,-3.231531349817911,1.38,-78.93089116808213
1707496635.001873,VRU_Adult,-0.5091560397829284,0.83,-15.087019102913997,0.75,-3.536020312990459,1.59,-0.28812223149881255
1707496635.001873,VRU_Adult_Using_Bicycle,10.767557700475065,0.89,-2.9274098674456313,1.53,-3.1900079051653534,1.38,-58.29932816220664
1707496635.101873,VRU_Adult_Using_Bicycle,10.79365321568081,0.89,-2.9207629135676805,1.53,-3.215818830898829,1.38,-53.223605032464675
1707496635.2018728,VRU_Adult,-0.4258751273155171,0.83,-15.10415782928467,0.75,-3.0220890045166,1.59,-172.11566765843847
1707496635.2018728,VRU_Adult_Using_Bicycle,10.788212378819791,0.89,-2.894293804963432,1.53,-3.3143878181775404,1.38,90.2774678559355
1707496635.301873,VRU_Adult,-0.5139221809804391,0.83,-15.104786157608032,0.75,-3.6268337666988355,1.59,175.9519332970958
