000013.pid, person, 20.99749259948731, -3.911981582641608, -3.322972536087036, 0.44115322828292847, -70.23660688501599
000014.pid, person, 20.996407032012947, -3.9075642824173036, -3.3226651549339294, 0.3788740336894989, -73.81811888665797
000015.pid, person, 20.983626842498786, -3.8789242506027284, -3.319897949695587, 0.3905104398727417, -70.7914943005301
000016.pid, person, 20.985056877136238, -3.9407027363777223, -3.321896493434907, 0.3884389102458954, -76.21286081587982
000030.pid, person, 20.97106870015463, -3.828930934270229, -3.2426580588022866, 0.4392281770706177, 101.63185682361787
000031.pid, person, 20.99698638916016, -3.9118349154790297, -3.1841232379277553, 0.42829224467277527, 101.71126688383427
000032.pid, person, 21.002291917800907, -3.929304212331778, -3.2383434176445007, 0.5434051752090454, 102.26786408283115
000033.pid, person, 20.96758079528809, -3.9434263441297808, -3.164098580678304, 0.5393141508102417, 124.36471575334116
000034.pid, person, 20.945010715060768, -3.9186754756503697, -3.1622488233778214, 0.7682166695594788, -41.8788303771392
000035.pid, person, 20.939041137695316, -3.9012245110103123, -3.1529596873692105, 0.7079052925109863, 101.83805547684521
000036.pid, person, 20.91299962997437, -3.8687064349651394, -3.1629389524459843, 0.6506091356277466, 119.60047356533849
000037.pid, person, 20.869447163173135, -3.8461043153490393, -3.131347758429391, 0.46784350275993347, 131.42444144273475
000038.pid, person, 20.804840803146366, -3.7575085163116517, -3.177356868982315, 0.38664481043815613, -46.009424128129496
000039.pid, person, 20.78474871317546, -3.7335739930470844, -3.1897283792495728, 0.4186169505119324, 134.58868641454063
000040.pid, person, 20.788146972656254, -3.651441017786668, -3.1945116122563686, 0.43146029114723206, 119.27274955178969
000041.pid, person, 20.874851989746098, -3.7092266559600895, -3.2887734889984137, 0.3159885108470917, -50.701419806656226
000042.pid, person, 20.82402483622234, -3.6101072629292865, -3.228996038436889, 0.4643545150756836, 158.7420682416613
000046.pid, person, 20.800179958343513, -3.3742144703865113, -3.1549278497695923, 0.384820818901062, 142.734419376068
000050.pid, person, 20.816612625122076, -3.2643587112426813, -3.1655460834503177, 0.609904408454895, -27.087315914956626
000050.pid, person, 23.353898713082977, -15.365801189884994, -3.2316937518842286, 0.32058683037757874, 100.54602684105478
000051.pid, person, 20.835634549458828, -3.216220537821458, -3.314337968826294, 0.695375919342041, -66.6946243362055
000052.pid, person, 20.77500953674317, -3.126798820495611, -3.27730712890625, 0.46860191226005554, 136.874558446243
000053.pid, person, 20.781547546386722, -3.09607088565827, -3.240298946698507, 0.5780825614929199, 99.14183500531104
000054.pid, person, 20.774350847516747, -3.0757097857339097, -3.3056607586996902, 0.45052075386047363, 106.71401188757851
000055.pid, person, 20.706245803833013, -3.015962743759161, -3.14973545074463, 0.6296114325523376, -41.13940798525705
000055.pid, person, 22.074876091697, -9.334501559084112, -3.018441817977211, 0.36976444721221924, -73.92169034310811
000057.pid, person, 20.708015441894535, -2.9340407848358216, -3.2323398249489927, 0.5359896421432495, 126.70069723912069
000058.pid, person, 20.73567390441895, -2.877637922763829, -3.3997132182121277, 0.5828610062599182, 105.79722521122025
000070.pid, person, 20.597820663452154, -2.089444160461431, -3.1366626739501955, 0.6650744676589966, 93.38101818099778
000072.pid, person, 20.540015538533535, -2.0073572397232105, -3.1792813142140712, 0.6240936517715454, 119.87256233695524
000072.pid, person, 23.83021821646855, -24.448168984774885, -2.952802074366602, 0.36318302154541016, 162.8303267048496
000075.pid, person, 23.739925146102905, -24.58236300945282, -2.9892760962247835, 0.31878823041915894, 147.88031280146274
000075.pid, person, 20.83772659301758, -1.7401698610999377, -3.183477213888457, 0.3003278970718384, 107.02103937978673
000101.pid, person, 20.43074359893799, 0.25559079299370163, -3.455188067754109, 0.3786485493183136, 119.7530506891726
000178.pid, bicycle, 11.343624408428493, -2.21994718221518, -3.396305175927968, 0.33842188119888306, 85.79451283031983
