000130.pid, person, 5.141930007934574, -16.27065372467041, -3.419243979454039, 0.3377865254878998, 7.137099674016523
000133.pid, person, 5.1978566463177085, -16.180372678316562, -3.399285921683677, 0.3832317590713501, -142.0149121168068
000134.pid, person, 5.317357356731713, -16.131345455463116, -3.397354896251971, 0.35051149129867554, -151.81781463567822
000135.pid, person, 5.330842892328903, -16.16579707463583, -3.404726922512053, 0.37646323442459106, 27.758382873378796
000136.pid, person, 5.453301770346511, -16.13935892922538, -3.407509888921464, 0.4082534909248352, -153.08990693338083
000137.pid, person, 5.547559001229034, -16.21685929731889, -3.405838619578967, 0.3991968035697937, -21.206463351811845
000138.pid, person, 5.6109637737274225, -16.269064331054686, -3.414093494415282, 0.3101028501987457, -25.682787327230134
000151.pid, person, 6.692508954268244, -16.600729428804843, -3.20609527367812, 0.3828597962856293, -71.89957881003599
000157.pid, person, 7.0189205169677775, -16.974505106608074, -3.196559556325276, 0.3297613263130188, -68.65932006596472
000170.pid, person, 8.19799560308457, -17.1833131313324, -3.197504132986068, 0.3946656584739685, -28.61576919405757
000171.pid, person, 8.209662858177639, -17.15178960912368, -3.177405062843771, 0.4377444088459015, -12.37526335606059
000172.pid, person, 8.27095656924778, -17.252824465433758, -3.2242072158389616, 0.4614662230014801, -28.593330549620923
000174.pid, person, 8.41804592950004, -17.248884882245743, -3.192666717938014, 0.30542248487472534, -27.205021794002292
000175.pid, person, 8.567230785594274, -17.347092796774472, -3.1427045990439004, 0.6465644836425781, -31.32274438672247
000176.pid, person, 8.562968307071266, -17.3009803560045, -3.1901761690775547, 0.4589303433895111, -30.317531902197118
000177.pid, person, 8.67959308624268, -17.41811137729221, -3.1371648708979283, 0.5361372828483582, -33.2535102269596
000178.pid, person, 8.71142807873813, -17.41304232857444, -3.226923595775257, 0.4476403295993805, -35.19568884789036
000179.pid, person, 8.73505995008681, -17.42603429158529, -3.2567257086435943, 0.4415442645549774, -41.90865138117756
000180.pid, person, 8.818038577125192, -17.49581491379511, -3.303886663346062, 0.43771791458129883, -45.31255179139595
000181.pid, person, 8.875895690917975, -17.51344556808472, -3.316908633708953, 0.4468229115009308, -38.497223803815054
000182.pid, person, 8.904461358722893, -17.522714414094622, -3.294758997465434, 0.35839614272117615, -40.59311699306778
000183.pid, person, 8.996198844909673, -17.54299402236939, -3.365393781661987, 0.44957610964775085, -32.688413703523224
000184.pid, person, 9.073204864155166, -17.554594039916992, -3.3785917542197477, 0.43141400814056396, 3.7592932821128264
000185.pid, person, 9.136987296017738, -17.55011402476918, -3.3419791893525552, 0.6354173421859741, 2.4605654321691053
000186.pid, person, 9.225868648952913, -17.54668288760715, -3.3775344822141853, 0.5370060205459595, 1.1927779696298375
000187.pid, person, 9.28507568961696, -17.569802434820883, -3.4435794604452017, 0.65919029712677, 6.415225111069265
000188.pid, person, 9.328488395327616, -17.594759804861887, -3.4377013842264796, 0.6556336283683777, 22.244911880246832
000189.pid, person, 9.46732348487491, -17.619865780784973, -3.408090296245755, 0.6977903246879578, -3.355585792925119
000190.pid, person, 9.548032760620123, -17.6477165222168, -3.3924897760152803, 0.6573972105979919, -10.126544213155817
000191.pid, person, 9.581690339481135, -17.645226085887234, -3.3914493532741763, 0.6120811104774475, -8.613971876652172
000192.pid, person, 9.627648472785955, -17.70804572105408, -3.4096143990755063, 0.3441203534603119, -16.225124795568025
