Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1707494815.6256151,VRU_Adult_Using_Bicycle,10.802047729492191,0.89,-2.833348210652674,1.53,-3.383573087056477,1.38,90.11065143398197,000014
1707494815.725615,VRU_Adult_Using_Bicycle,10.774356621962331,0.89,-2.9477034348707956,1.53,-3.22316892330463,1.38,152.13247240436877,000015
1707494815.825615,VRU_Adult_Using_Bicycle,10.816151105440584,0.89,-2.8295536683155973,1.53,-3.42471590408912,1.38,89.98577743726501,000016
1707494815.925615,VRU_Adult_Using_Bicycle,10.813885688781744,0.89,-2.946508864561718,1.53,-3.21885444720586,1.38,-60.21176121904799,000017
1707494816.025615,VRU_Adult_Using_Bicycle,10.804266929626468,0.89,-2.9871050661260443,1.53,-3.2211659171364517,1.38,-61.32953228139639,000018
1707494816.1256151,VRU_Adult_Using_Bicycle,10.79316799457257,0.89,-2.8843367283160903,1.53,-3.3045686391683713,1.38,91.36516008495713,000019
1707494816.225615,VRU_Adult_Using_Bicycle,10.816977427555967,0.89,-2.9700859326582734,1.53,-3.210256686577429,1.38,-65.08202438880369,000020
1707494816.325615,VRU_Adult_Using_Bicycle,10.806007321675622,0.89,-2.9564128239949574,1.53,-3.2351635297139483,1.38,-68.13825022247269,000021
1707494816.425615,VRU_Adult_Using_Bicycle,10.763275082906093,0.89,-2.9737692674001095,1.53,-3.2546969572703035,1.38,-62.92977472255493,000022
1707494816.525615,VRU_Adult_Using_Bicycle,10.799280847821919,0.89,-2.9047531144959615,1.53,-3.2931688513074593,1.38,93.66813360469756,000023
1707494816.6256151,VRU_Adult_Using_Bicycle,10.780702045985638,0.89,-2.950260537011281,1.53,-3.231294666017804,1.38,-58.62125089631977,000024
1707494816.725615,VRU_Adult_Using_Bicycle,10.809139823913577,0.89,-2.970099655787152,1.53,-3.219272454579671,1.38,-62.44421945936383,000025
1707494816.825615,VRU_Adult_Using_Bicycle,10.797202990605284,0.89,-2.9264548191657456,1.53,-3.2053739290971013,1.38,-55.18847009348948,000026
1707494816.925615,VRU_Adult_Using_Bicycle,10.797315870012559,0.89,-2.8870245388576024,1.53,-3.2918442317417678,1.38,92.69407058222647,000027
1707494817.025615,VRU_Adult_Using_Bicycle,10.778583272298182,0.89,-2.9724223772684732,1.53,-3.229178444544474,1.38,-51.124889095861114,000028
1707494817.1256151,VRU_Adult_Using_Bicycle,10.802625656127935,0.89,-2.959603230158491,1.53,-3.236925363540648,1.38,-68.87179653210598,000029
1707494817.225615,VRU_Adult_Using_Bicycle,10.798777360182548,0.89,-2.951965295351471,1.53,-3.2051792878371015,1.38,-65.33619861574235,000030
1707494817.325615,VRU_Adult_Using_Bicycle,10.798768679300945,0.89,-2.9331766287485777,1.53,-3.2177980581919345,1.38,-58.89413094495324,000031
1707494817.425615,VRU_Adult_Using_Bicycle,10.773129871913367,0.89,-2.976862600871498,1.53,-3.2361816849027356,1.38,-50.167275833976014,000032
1707494817.525615,VRU_Adult_Using_Bicycle,10.800676822662359,0.89,-2.9002710155078364,1.53,-3.293136511530194,1.38,94.12724847606059,000033
1707494817.6256151,VRU_Adult_Using_Bicycle,10.805545220008268,0.89,-2.8094498469279383,1.53,-3.4214980052067676,1.38,89.48165328598998,000034
1707494817.725615,VRU_Adult_Using_Bicycle,10.809816741943365,0.89,-2.9367061932881673,1.53,-3.2156172752380363,1.38,-54.69001566565755,000035
1707494817.825615,VRU_Adult_Using_Bicycle,10.770178222656254,0.89,-2.958467594782514,1.53,-3.2292302131652817,1.38,-44.34904409947943,000036
1707494817.925615,VRU_Adult_Using_Bicycle,10.811603472783018,0.89,-2.813460423396187,1.53,-3.421546825995811,1.38,88.80624973486589,000037
1707494818.025615,VRU_Adult_Using_Bicycle,10.80774674048791,0.89,-2.935218902734611,1.53,-3.182918420204748,1.38,-51.21559747926862,000038
1707494818.1256151,VRU_Adult_Using_Bicycle,10.808195114135744,0.89,-2.8866515251306355,1.53,-3.308417521990262,1.38,90.55550198154532,000039
1707494818.225615,VRU_Adult_Using_Bicycle,10.80426582923303,0.89,-2.9649485991551314,1.53,-3.2061887337611266,1.38,-61.43569242238231,000040
1707494818.325615,VRU_Adult_Using_Bicycle,10.790992810175974,0.89,-2.8734922042259816,1.53,-3.3035657589252168,1.38,91.25423394179761,000041
1707494818.425615,VRU_Adult_Using_Bicycle,10.808173247746065,0.89,-2.9620678935732223,1.53,-3.2019178356443123,1.38,-62.95913324922878,000042
1707494818.525615,VRU_Adult_Using_Bicycle,10.803399835314073,0.89,-2.817765874522074,1.53,-3.3967287370136803,1.38,88.8490252168733,000043
1707494818.6256151,VRU_Adult_Using_Bicycle,10.795139821370446,0.89,-2.9761738618214943,1.53,-3.2473717212676996,1.38,-59.75122864666606,000044
1707494818.725615,VRU_Adult_Using_Bicycle,10.775694847106937,0.89,-2.970387299855548,1.53,-3.228837045033772,1.38,-50.43164768928369,000045
1707494818.825615,VRU_Adult_Using_Bicycle,10.803714942932132,0.89,-2.876732218265532,1.53,-3.358041024208068,1.38,91.30639673574775,000046
1707494818.925615,VRU_Adult_Using_Bicycle,10.806610924857008,0.89,-2.933811443192618,1.53,-3.2205113853727063,1.38,-53.96806313760482,000047
1707494819.025615,VRU_Adult_Using_Bicycle,10.805230890001573,0.89,-2.908282160758973,1.53,-3.2941960947854168,1.38,93.6836909897921,000048
1707494819.1256151,VRU_Adult_Using_Bicycle,10.806098597390317,0.89,-2.9570644412721925,1.53,-3.2012776647295262,1.38,-63.98351762050469,000049
1707494819.225615,VRU_Adult_Using_Bicycle,10.7860496384757,0.89,-2.950486660003665,1.53,-3.210018856184823,1.38,-57.50832295498099,000050
1707494819.325615,VRU_Adult_Using_Bicycle,10.798070635114405,0.89,-2.825160699231294,1.53,-3.400520256587435,1.38,89.76202030253228,000051
1707494819.425615,VRU_Adult_Using_Bicycle,10.785858631134039,0.89,-2.970813254515329,1.53,-3.1934241652488704,1.38,-61.54358892571609,000052
1707494819.525615,VRU_Adult_Using_Bicycle,10.791007702167224,0.89,-2.8787136811476497,1.53,-3.304201933053823,1.38,91.17748652618309,000053
1707494819.6256151,VRU_Adult_Using_Bicycle,10.747655042012534,0.89,-2.9484941164652496,1.53,-3.236569929122924,1.38,149.9160183983587,000054
1707494819.725615,VRU_Adult_Using_Bicycle,10.797268500694868,0.89,-2.8932700157165536,1.53,-3.3033039386455822,1.38,92.99487871774198,000055
1707494819.825615,VRU_Adult_Using_Bicycle,10.805778249104824,0.89,-2.8219043175379466,1.53,-3.379587952295938,1.38,89.0577424109861,000056
1707494819.925615,VRU_Adult_Using_Bicycle,10.801901117960618,0.89,-2.959307543436689,1.53,-3.2377677122751862,1.38,-68.4609746550216,000057
1707494820.025615,VRU_Adult_Using_Bicycle,10.761488735675814,0.89,-2.978085190057757,1.53,-3.247756972908973,1.38,-54.01424810805612,000058
1707494820.1256151,VRU_Adult_Using_Bicycle,10.796497491689832,0.89,-2.893558502197268,1.53,-3.3028917129223156,1.38,92.42960947088969,000059
1707494820.225615,VRU_Adult_Using_Bicycle,10.796311787196572,0.89,-2.8860319001334065,1.53,-3.2940634659358423,1.38,91.96841852624172,000060
1707494820.325615,VRU_Adult_Using_Bicycle,10.799345623363154,0.89,-2.994611783461136,1.53,-3.2050303762609302,1.38,-62.37956888804842,000061
1707494820.425615,VRU_Adult_Using_Bicycle,10.782295290629074,0.89,-2.9497867425282824,1.53,-3.22579321861267,1.38,-56.563760610208504,000062
1707494820.525615,VRU_Adult_Using_Bicycle,10.803288332621262,0.89,-2.819909898440047,1.53,-3.3811321417490627,1.38,89.84733335919223,000063
1707494820.6256151,VRU_Adult_Using_Bicycle,10.778321412893446,0.89,-2.944147403423604,1.53,-3.212908873191246,1.38,-55.92101284572091,000064
1707494820.725615,VRU_Adult_Using_Bicycle,10.789443122016065,0.89,-2.9626466698116727,1.53,-3.192372375064425,1.38,-58.37491266606602,000065
1707494820.825615,VRU_Adult_Using_Bicycle,10.796423618610095,0.89,-2.886866597028878,1.53,-3.3049763165987445,1.38,90.87269912947735,000066
1707494820.925615,VRU_Adult_Using_Bicycle,10.810569469745348,0.89,-2.9425387382507315,1.53,-3.1847102825458227,1.38,-56.19306389201182,000067
1707494821.025615,VRU_Adult_Using_Bicycle,10.780883652823317,0.89,-2.97120577948434,1.53,-3.239024673189435,1.38,-46.25787470568921,000068
1707494821.1256151,VRU_Adult_Using_Bicycle,10.793819941007175,0.89,-2.803974490899307,1.53,-3.4176089213444625,1.38,89.29525787693242,000069
1707494821.225615,VRU_Adult_Using_Bicycle,10.79531548817953,0.89,-2.9756527423858654,1.53,-3.2243950684865306,1.38,-59.378169720913185,000070
1707494821.325615,VRU_Adult_Using_Bicycle,10.800263132367819,0.89,-2.8918310744421833,1.53,-3.292147942951747,1.38,92.7361659413052,000071
1707494821.425615,VRU_Adult_Using_Bicycle,10.762741327285772,0.89,-2.9824900776147842,1.53,-3.2487260550260535,1.38,-55.88298931378555,000072
1707494821.525615,VRU_Adult_Using_Bicycle,10.789699554443365,0.89,-2.945268920489721,1.53,-3.225484899112156,1.38,-57.30139998662005,000073
1707494821.6256151,VRU_Adult_Using_Bicycle,10.805892944335943,0.89,-2.817014726003014,1.53,-3.380247243245442,1.38,88.90004202652305,000074
1707494821.725615,VRU_Adult_Using_Bicycle,10.810153075626923,0.89,-2.9689411095210483,1.53,-3.204090595245361,1.38,-62.72938364977271,000075
1707494821.825615,VRU_Adult_Using_Bicycle,10.804823194231307,0.89,-2.9273239203861783,1.53,-3.219615527561732,1.38,-54.688765020070804,000076
1707494821.925615,VRU_Adult_Using_Bicycle,10.815593459389433,0.89,-2.9936517802151794,1.53,-3.2066300999034514,1.38,-67.54214041254218,000077
1707494822.025615,VRU_Adult_Using_Bicycle,10.800658634730754,0.89,-2.8895736507007075,1.53,-3.29292561326708,1.38,91.67834618276548,000078
1707494822.1256151,VRU_Adult_Using_Bicycle,10.780300873976492,0.89,-2.949576286169201,1.53,-3.214790454277625,1.38,-60.922572526561815,000079
1707494822.225615,VRU_Adult_Using_Bicycle,10.8087101663862,0.89,-2.9698381423950226,1.53,-3.2026308264051155,1.38,-61.31463034530362,000080
1707494822.325615,VRU_Adult_Using_Bicycle,10.817601790794964,0.89,-2.971731369311993,1.53,-3.2118199972005987,1.38,-66.14619838984183,000081
1707494822.425615,VRU_Adult_Using_Bicycle,10.784978787104293,0.89,-2.8534424901008655,1.53,-3.2911604245503736,1.38,91.62263113085004,000082
1707494822.525615,VRU_Adult_Using_Bicycle,10.805741500854499,0.89,-2.8254767576853492,1.53,-3.3807100772857654,1.38,89.89865602294668,000083
1707494822.6256151,VRU_Adult_Using_Bicycle,10.768503042367794,0.89,-2.9405894829676735,1.53,-3.1961334852071897,1.38,-63.49172542791734,000084
1707494822.725615,VRU_Adult_Using_Bicycle,10.78323793411255,0.89,-2.7651541630427032,1.53,-3.3957014481226597,1.38,89.02595107290713,000085
1707494822.825615,VRU_Adult_Using_Bicycle,10.80686532534086,0.89,-2.966061206964345,1.53,-3.206835013169508,1.38,-61.80338153680287,000086
1707494822.925615,VRU_Adult_Using_Bicycle,10.795055866241459,0.89,-2.99408485208239,1.53,-3.2327196938650937,1.38,-58.46855380439387,000087
1707494823.025615,VRU_Adult_Using_Bicycle,10.802463595072433,0.89,-2.8220266660054554,1.53,-3.381276750564574,1.38,89.84577850248606,000088
1707494823.1256151,VRU_Adult_Using_Bicycle,10.79853994196112,0.89,-2.927624008872296,1.53,-3.188104239377108,1.38,-48.39087923123444,000089
1707494823.225615,VRU_Adult_Using_Bicycle,10.815823408273552,0.89,-2.8227687157117414,1.53,-3.4241208846752453,1.38,89.28188755585377,000090
1707494823.325615,VRU_Adult_Using_Bicycle,10.786820956638886,0.89,-2.971606765474597,1.53,-3.2294092518942685,1.38,-61.27548487481443,000091
1707494823.425615,VRU_Adult_Using_Bicycle,10.809171063559399,0.89,-2.9728183746337913,1.53,-3.2039993490491585,1.38,-61.97353198661151,000092
1707494823.525615,VRU_Adult_Using_Bicycle,10.805929581324266,0.89,-2.993784666061405,1.53,-3.242675960063934,1.38,-63.100673323090085,000093
1707494823.6256151,VRU_Adult_Using_Bicycle,10.796165466308597,0.89,-2.8844813363892703,1.53,-3.2927771125520975,1.38,91.37490845545791,000094
1707494823.725615,VRU_Adult_Using_Bicycle,10.77655925750733,0.89,-2.97206471761068,1.53,-3.2305723826090484,1.38,-43.03620115934429,000095
1707494823.825615,VRU_Adult_Using_Bicycle,10.803713480631517,0.89,-2.883014023303989,1.53,-3.3210087021191903,1.38,91.57684264118187,000096
1707494823.925615,VRU_Adult_Using_Bicycle,10.81216401320238,0.89,-2.959630544369037,1.53,-3.2081080583425665,1.38,-63.75906259136068,000097
1707494824.025615,VRU_Adult_Using_Bicycle,10.800986735026045,0.89,-2.954604625701906,1.53,-3.2424262841542557,1.38,-65.27152486030079,000098
1707494824.1256151,VRU_Adult_Using_Bicycle,10.791952212651575,0.89,-2.8374013006687178,1.53,-3.2888423999150587,1.38,91.82970209694474,000099
1707494824.225615,VRU_Adult_Using_Bicycle,10.8090820993696,0.89,-2.9601216316223167,1.53,-3.2017414569854727,1.38,-63.23816553763026,000100
1707494824.325615,VRU_Adult_Using_Bicycle,10.80089861551921,0.89,-2.9325158913930287,1.53,-3.218519306182861,1.38,-60.14080291275811,000101
1707494824.425615,VRU_Adult_Using_Bicycle,10.807222230093823,0.89,-2.9703914948872168,1.53,-3.223366260528564,1.38,-62.48835568639661,000102
1707494824.525615,VRU_Adult_Using_Bicycle,10.796469347817562,0.89,-2.8852768455232902,1.53,-3.2933491979326504,1.38,91.77579725595453,000103
1707494824.6256151,VRU_Adult_Using_Bicycle,10.782841546194899,0.89,-2.9396796567099437,1.53,-3.20872173990522,1.38,-61.86426096813147,000104
1707494824.725615,VRU_Adult_Using_Bicycle,10.802270375765291,0.89,-2.963663339614869,1.53,-3.206076328571025,1.38,-61.572377835383556,000105
1707494824.825615,VRU_Adult_Using_Bicycle,10.80921202439529,0.89,-2.9019769888657825,1.53,-3.305924892425536,1.38,93.52136992832953,000106
1707494824.925615,VRU_Adult_Using_Bicycle,10.796696117946084,0.89,-2.878310910293034,1.53,-3.29237995828901,1.38,91.02010627945124,000107
1707494825.025615,VRU_Adult_Using_Bicycle,10.766791275569375,0.89,-2.9970484461103206,1.53,-3.2674270357404427,1.38,-56.541871018019435,000108
1707494825.1256151,VRU_Adult_Using_Bicycle,10.815057927911935,0.89,-2.9130820794539045,1.53,-3.340945915742353,1.38,91.67727752669381,000109
1707494825.225615,VRU_Adult_Using_Bicycle,10.801563336299019,0.89,-2.8834528006040165,1.53,-3.307476630577673,1.38,91.66483571624688,000110
1707494825.325615,VRU_Adult_Using_Bicycle,10.791894325843227,0.89,-2.9678402313819308,1.53,-3.1901913239405695,1.38,-62.29912461682034,000111
1707494825.425615,VRU_Adult_Using_Bicycle,10.815018947307887,0.89,-2.823766341576214,1.53,-3.423524654828584,1.38,89.19794790939221,000112
1707494825.525615,VRU_Adult_Using_Bicycle,10.756320571899417,0.89,-2.9799208164215125,1.53,-3.2536135991414383,1.38,-55.43125284388842,000113
1707494825.6256151,VRU_Adult_Using_Bicycle,10.795267718178891,0.89,-2.8100186160632554,1.53,-3.3966669184820986,1.38,89.71223390238723,000114
1707494825.725615,VRU_Adult_Using_Bicycle,10.784033026014061,0.89,-2.948125651904518,1.53,-3.2092574834823604,1.38,-57.86734618229689,000115
1707494825.825615,VRU_Adult_Using_Bicycle,10.811148936931907,0.89,-2.8975470157770022,1.53,-3.308549550863412,1.38,92.51474721617147,000116
