Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1699401335.230542,VRU_Adult,28.345793406168628,0.83,-22.471216837565112,0.75,-3.235089778900146,1.59,101.50340662806623
1699401335.430542,VRU_Adult,28.338910420735687,0.83,-22.475610733032237,0.75,-3.2349189917246512,1.59,99.44427697624113
1699401335.530542,VRU_Adult,28.348126729329437,0.83,-22.43189684549968,0.75,-3.233168284098307,1.59,96.36164136533534
1699401335.930542,VRU_Adult,28.33508872985841,0.83,-22.476136525472015,0.75,-3.234810193379721,1.59,94.69482097933962
1699401336.730542,VRU_Adult,28.330935796101897,0.83,-22.472846984863292,0.75,-3.234221776326498,1.59,98.24439520416739
1699401337.8305418,VRU_Adult,28.34678522745769,0.83,-22.44002151489259,0.75,-3.2334628899892173,1.59,102.1553303785129
1699401338.030542,VRU_Adult,28.33961041768393,0.83,-22.468331019083667,0.75,-3.2345163822174086,1.59,103.02565408455902
1699401338.230542,VRU_Adult,28.314597447713226,0.83,-22.37787373860678,0.75,-3.087318181991577,1.59,89.74932260798927
1699401338.430542,VRU_Adult,28.337258021036792,0.83,-22.46914736429851,0.75,-3.2344542344411225,1.59,99.72534437464577
1699401338.630542,VRU_Adult,28.328844706217456,0.83,-22.466938654581714,0.75,-3.233741601308187,1.59,99.70079876811214
1699401338.8305418,VRU_Adult,28.328796005249036,0.83,-22.39714584350587,0.75,-3.032770729064941,1.59,-74.08447685025243
1699401338.930542,VRU_Adult,28.332505544026702,0.83,-22.468729654947925,0.75,-3.234082460403443,1.59,98.6740042105529
1699401339.030542,VRU_Adult,28.336804389953624,0.83,-22.410032272338874,0.75,-3.05506843328476,1.59,101.22719161605282
1699401339.230542,VRU_Adult,28.342727661132823,0.83,-22.47080103556316,0.75,-3.234949906667074,1.59,101.7698195383198
1699401339.530542,VRU_Adult,28.347471872965503,0.83,-22.447702407836925,0.75,-3.2340203126271567,1.59,98.21505102738439
1699401340.130542,VRU_Adult,28.350610733032237,0.83,-22.439462661743175,0.75,-3.2337570190429688,1.59,100.22303957499781
1699401340.230542,VRU_Adult,28.32874565124513,0.83,-22.349609756469732,0.75,-3.0303626060485844,1.59,-68.76623805078444
1699401340.3305418,VRU_Adult,28.343623479207366,0.83,-22.37597338358562,0.75,-2.948026021321615,1.59,-39.893009150570975
1699401340.430542,VRU_Adult,28.34704971313478,0.83,-22.430809497833263,0.75,-3.16258442401886,1.59,94.84008662046737
1699401340.530542,VRU_Adult,28.351911926269537,0.83,-22.371716308593754,0.75,-3.0330681324005133,1.59,-77.13392835193909
1699401340.730542,VRU_Adult,28.353575388590503,0.83,-22.444270451863616,0.75,-3.234221855799357,1.59,98.41076657801413
1699401342.630542,VRU_Adult,28.33654880523683,0.83,-22.368084907531745,0.75,-3.158770203590393,1.59,-87.63884924584548
1699401342.8305418,VRU_Adult,28.358598073323577,0.83,-22.38010025024415,0.75,-3.2309221426645913,1.59,97.60832638768743
1699401344.930542,VRU_Adult,28.303295135498058,0.83,-22.420448939005542,0.75,-3.0889778137207036,1.59,118.41426893338806
1699401345.030542,VRU_Adult,28.302225748697925,0.83,-22.3747049967448,0.75,-3.0864675839742035,1.59,114.1257989744482
1699401345.230542,VRU_Adult,28.308222770690925,0.83,-22.415611743927013,0.75,-3.159352958202362,1.59,115.37721685640852
1699401346.3305418,VRU_Adult,28.320180892944347,0.83,-22.429097493489593,0.75,-3.0904812018076577,1.59,115.280192979507
1699401346.530542,VRU_Adult,28.309110164642345,0.83,-22.38397502899171,0.75,-3.157783925533295,1.59,112.90474428527432
1699401347.930542,VRU_Adult,28.351617813110362,0.83,-22.44674301147462,0.75,-3.2342063585917153,1.59,97.05301373680847
