Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,bin_idx
1699487769.370435,Passenger_Vehicle,10.2741506099701,2.6,25.408163547515862,5.08,-4.440745711326597,1.85,-66.01143706497498,000218
1699487769.9704351,Passenger_Vehicle,11.932470321655277,2.6,16.761885506766184,5.08,-4.005200045449392,1.85,107.98560226599965,000224
1699487770.070435,Passenger_Vehicle,12.047032356262209,2.6,15.953548840114047,5.08,-3.9750589643205907,1.85,121.2784796604391,000225
1699487772.4704351,Passenger_Vehicle,15.285408401489263,2.6,-2.881346988677984,5.08,-3.064287281036377,1.85,-137.001789829648,000249
1699487772.570435,VRU_Adult,22.082361173629764,0.83,-25.984690999984746,0.75,-2.988084536790848,1.59,159.0214260310403,000250
1699487772.570435,Passenger_Vehicle,15.539614147610138,2.6,-3.440448257658223,5.08,-3.1418492264217797,1.85,-138.84733518366212,000250
1699487772.670435,VRU_Adult,22.05916398944277,0.83,-25.955694140809957,0.75,-2.8818216540596704,1.59,-90.81763407528476,000251
1699487772.670435,Passenger_Vehicle,15.541615562438967,2.6,-4.0197108745575,5.08,-3.2290718078613283,1.85,44.132665445088065,000251
1699487772.770435,Passenger_Vehicle,15.611988385518394,2.6,-4.578508595625563,5.08,-3.278590559959412,1.85,46.7695032130292,000252
1699487772.870435,Passenger_Vehicle,15.614924057670263,2.6,-5.203217423480495,5.08,-3.3110713440438975,1.85,49.37313194240853,000253
1699487772.9704351,Passenger_Vehicle,15.71312447251945,2.6,-5.876036676867259,5.08,-3.3645700915106413,1.85,62.4570755980856,000254
1699487773.070435,VRU_Adult,22.199157149703417,0.83,-25.73514337892886,0.75,-2.8258485440854675,1.59,148.5261313747124,000255
1699487773.070435,Passenger_Vehicle,15.82531833648682,2.6,-6.375794516669386,5.08,-3.396974802017212,1.85,43.74050889817075,000255
1699487773.170435,Passenger_Vehicle,15.959804795005107,2.6,-7.211947137659251,5.08,-3.4539484110745517,1.85,-88.15006857199373,000256
1699487773.270435,VRU_Adult,22.281477464948384,0.83,-25.642311368669784,0.75,-2.932286139896938,1.59,129.44829628470347,000257
1699487773.270435,Passenger_Vehicle,16.259863726298015,2.6,-7.74499556223552,5.08,-3.5613150596618652,1.85,-86.91278832944707,000257
1699487773.370435,VRU_Adult,22.282885158763214,0.83,-25.591088294982914,0.75,-2.91590318960302,1.59,126.55740547474431,000258
1699487773.370435,Passenger_Vehicle,16.370806020848896,2.6,-7.8584727399489545,5.08,-3.367851060979507,1.85,-98.82813050588706,000258
1699487773.4704351,VRU_Adult_Using_Bicycle,27.734695434570316,0.96,-13.302143335342407,1.64,-2.9658360083897897,1.65,75.23026541773018,000259
1699487773.4704351,VRU_Adult,22.308609214988916,0.83,-25.551432222933386,0.75,-2.9635809885488973,1.59,137.80936686816,000259
1699487773.4704351,Passenger_Vehicle,16.69337089856466,2.6,-8.354716022809354,5.08,-3.363636632760366,1.85,-84.07045695910259,000259
1699487773.570435,Passenger_Vehicle,16.90388213263618,2.6,-9.256646474202478,5.08,-3.2205402056376142,1.85,-67.98014858954858,000260
1699487773.670435,Passenger_Vehicle,17.242935853845935,2.6,-9.788483507492968,5.08,-3.144688606262207,1.85,97.55936803167788,000261
1699487773.770435,VRU_Adult,22.3649751999799,0.83,-25.370128238902375,0.75,-2.909181398503921,1.59,138.87712152683343,000262
1699487773.770435,Passenger_Vehicle,17.464268031873203,2.6,-10.156745609484224,5.08,-3.138602984578986,1.85,-77.26349770260097,000262
1699487773.870435,VRU_Adult,22.394667793722718,0.83,-25.328210550196033,0.75,-2.9576801832984474,1.59,130.71908674580385,000263
1699487773.870435,Passenger_Vehicle,17.81517211250637,2.6,-10.818008008210558,5.08,-3.1170068201811416,1.85,-77.563612157705,000263
1699487773.9704351,Passenger_Vehicle,18.03594083786011,2.6,-11.291131305694583,5.08,-3.1348762631416323,1.85,-70.9870357470632,000264
1699487774.070435,Passenger_Vehicle,18.340524112477027,2.6,-11.722112571491918,5.08,-2.9938377913306744,1.85,102.94745268288837,000265
1699487774.170435,Passenger_Vehicle,18.297252600533625,2.6,-11.724386405944827,5.08,-3.0655162266322544,1.85,-63.089086966351296,000266
1699487774.270435,Passenger_Vehicle,18.705618286132815,2.6,-12.07903006076813,5.08,-3.0318938910961153,1.85,-58.88105116330704,000267
