Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1700089361.9100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.257489864642812,0.75,-24.492679449228145,0.69,-3.355728424512423,1.45,139.06321090801612
1700089362.4100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.213303407033292,0.75,-24.43455457687379,0.69,-3.33212657769521,1.45,-42.253698058288215
1700089362.510018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.209050416946418,0.75,-24.449372450510666,0.69,-3.334183911482493,1.45,-42.85048821728425
1700089362.610018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.21174653371176,0.75,-24.43752272923788,0.69,-3.2873146335283914,1.45,-41.98436438573091
1700089362.810018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.18678738520696,0.75,-24.463366288405204,0.69,-3.348742521726168,1.45,-34.17493770236851
1700089363.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.190600633621225,0.75,-24.462638537089035,0.69,-3.38004606962204,1.45,-33.03940528160917
1700089363.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.189307652986976,0.75,-24.47374534606934,0.69,-3.3514293157137365,1.45,-35.2468555915278
1700089363.2100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.213132858276374,0.75,-24.46373059199407,0.69,-3.341405905210055,1.45,140.02274112892323
1700089363.310018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.203182367178119,0.75,-24.462645457341125,0.69,-3.3813079137068534,1.45,143.10169413856812
1700089363.4100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.183674812316898,0.75,-24.471825086153476,0.69,-3.3515460124382606,1.45,148.22947834000422
1700089363.510018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.209190955528852,0.75,-24.472849038931045,0.69,-3.342377167481643,1.45,140.41408377504632
1700089363.610018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.205897771395179,0.75,-24.461579396174514,0.69,-3.350754279356736,1.45,109.78915107173869
1700089363.7100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.203173841748926,0.75,-24.445438793727337,0.69,-3.3597769737243657,1.45,-36.713259105468914
1700089364.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.205933350783134,0.75,-24.480260262122524,0.69,-3.3820915038769055,1.45,144.84716478032297
1700089364.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.222343444824228,0.75,-24.489887714385997,0.69,-3.382049560546875,1.45,154.15478312332795
1700089364.2100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.207216453552254,0.75,-24.470447731018073,0.69,-3.3947976350784304,1.45,-26.294646488437188
1700089364.310018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.231769475069923,0.75,-24.47446597706189,0.69,-3.3706540627913046,1.45,-43.62894452588372
1700089364.4100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.217541376749685,0.75,-24.49488099416098,0.69,-3.4145804246266684,1.45,144.57210808890846
1700089364.510018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.197274271647142,0.75,-24.488216272989913,0.69,-3.3327212015787766,1.45,142.92878737588197
1700089364.610018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.262363213759212,0.75,-24.509876984816337,0.69,-3.343423806704008,1.45,140.8059175618441
1700089364.7100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.228102922439582,0.75,-24.479096730550136,0.69,-3.388072729110718,1.45,147.86033679429937
1700089364.810018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.202427257191061,0.75,-24.474752946333467,0.69,-3.373402248729359,1.45,-33.47840177832262
1700089364.9100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.242093245188405,0.75,-24.47099701563518,0.69,-3.3882939815521245,1.45,-31.86040780785512
1700089365.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.23516394875267,0.75,-24.46915418451483,0.69,-3.360918651927601,1.45,145.71781162400416
1700089365.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.235095977783212,0.75,-24.488658269246425,0.69,-3.391172150770823,1.45,-40.972032618272934
1700089365.2100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.243917245131282,0.75,-24.482477041391235,0.69,-3.3788961997398967,1.45,-38.145966801489195
1700089366.7100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.284741921858364,0.75,-24.503181284124206,0.69,-3.325214299288663,1.45,141.28883052167208
1700089366.810018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.232378526167444,0.75,-24.45783441716976,0.69,-3.3352099765430796,1.45,165.98476717486176
1700089366.9100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.257583097978083,0.75,-24.473643216219827,0.69,-3.3525690382177187,1.45,146.64972083841016
1700089367.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.260942745208752,0.75,-24.45978527069093,0.69,-3.3566075086593634,1.45,-38.3729329683314
1700089367.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.221734470791297,0.75,-24.48222033182781,0.69,-3.326037645339966,1.45,148.7021699856607
1700089367.2100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.238845745722463,0.75,-24.472953478495285,0.69,-3.3761439323425293,1.45,147.26885867891986
1700089367.9100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.26388359069825,0.75,-24.474353443492554,0.69,-3.3697051351720635,1.45,143.4875713250549
1700089368.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.28972856203716,0.75,-24.48509375254314,0.69,-3.3399047454198203,1.45,143.17825110315442
1700089369.7100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.254723288796173,0.75,-24.49445082924583,0.69,-3.335390090942383,1.45,159.0720582535906
1700089370.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.26660007900663,0.75,-24.432882944742843,0.69,-3.34726275338067,1.45,-27.909609684391015
1700089370.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.267947417039146,0.75,-24.463308187631466,0.69,-3.3480093479156494,1.45,147.37347592136862
1700089370.2100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.243084907531749,0.75,-24.473498344421397,0.69,-3.3676701545715333,1.45,-28.323092607422787
1700089370.310018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.297790960832087,0.75,-24.46614456176758,0.69,-3.3221089406446977,1.45,136.70756898588735
1700089370.4100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.24282703399659,0.75,-24.47264423370362,0.69,-3.3862380743026725,1.45,-18.13003066057678
1700089370.510018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.252715110778816,0.75,-24.491885979970302,0.69,-3.3406980832417807,1.45,148.93671916456705
1700089371.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.226330566406261,0.75,-24.46438808441163,0.69,-3.3652239799499513,1.45,-21.854640277628672
1700089371.7100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.27453821355647,0.75,-24.46877392855558,0.69,-3.3379193219271572,1.45,159.5284193435975
1700089371.9100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.250988562901824,0.75,-24.483055591583263,0.69,-3.3743463357289634,1.45,164.09328016356903
1700089372.010018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.251759235675523,0.75,-24.47723784813515,0.69,-3.3470935087937574,1.45,146.5099512049294
1700089372.110018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.246300629207074,0.75,-24.49658870697022,0.69,-3.353932431765965,1.45,161.17338890406648
1700089372.2100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.21868645061147,0.75,-24.460542852228343,0.69,-3.3575458093123003,1.45,-13.834182903028651
1700089372.310018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.259726004167042,0.75,-24.47344034368342,0.69,-3.3759513334794478,1.45,122.62073616610682
1700089372.4100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.218086329373456,0.75,-24.48398520729759,0.69,-3.3771978725086558,1.45,-29.581272771205192
1700089372.510018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.26746449103723,0.75,-24.467888465294475,0.69,-3.346943598527175,1.45,146.31089052974667
1700089372.810018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.262015562791099,0.75,-24.476952479435855,0.69,-3.3894239022181583,1.45,144.47325988848223
1700089376.610018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.25480241041918,0.75,-24.490855730496925,0.69,-3.3455224220569315,1.45,149.64470926762485
1700089376.7100182,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.21987501780193,0.75,-24.452903588612884,0.69,-3.3840104738871255,1.45,-12.12980289733251
1700089376.810018,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,13.244315367478599,0.75,-24.487726798424358,0.69,-3.3458577486184926,1.45,155.19084665454832
