000094.pid, person, 27.08941497802735, -21.525397491455085, -2.723573780059815, 0.4183134138584137, 109.35864036269558
000303.pid, person, 35.84368896484375, -34.49077118767632, -1.5693185991711074, 0.3246488571166992, -73.18076425567696
000326.pid, person, 10.813314437866218, 23.47780704498291, -4.021510044733682, 0.3281532824039459, -77.09221811627674
000369.pid, car, 14.719934585766918, -3.440168178998512, -3.578631633367294, 0.5592969655990601, 83.53948867595105
000370.pid, car, 14.72635815938314, -3.780459287431508, -3.6592908488379585, 0.5986387729644775, -104.04225582687138
000371.pid, car, 14.508727203715933, -3.985372884707022, -3.543662217530337, 0.5905606150627136, -103.87225656636167
000372.pid, car, 14.336877613532836, -4.568864909614008, -3.608386045548974, 0.6080535054206848, -105.22921468286413
000373.pid, car, 14.169567688651709, -4.526537957398791, -3.592435727948728, 0.6915629506111145, -107.64297693920815
000374.pid, car, 14.255125439685326, -5.107317416564282, -3.643773182578709, 0.6347782611846924, -107.13406750535361
000375.pid, car, 13.946854675517365, -5.485607588992403, -3.6581027297412647, 0.6538044810295105, -103.37425947205276
000376.pid, car, 13.752225102605047, -5.729904935166647, -3.503299874228401, 0.6840215921401978, -107.20352085351286
000377.pid, car, 13.675506393864472, -5.760992913875943, -3.5936700128159433, 0.7673409581184387, -108.18721945553142
000378.pid, car, 13.475862569587179, -5.905207645061408, -3.554351257723432, 0.7274810671806335, -113.91137445810375
000381.pid, car, 13.009438514709474, -6.609225244233106, -3.626388853246516, 0.7588434219360352, -115.37214132875266
000382.pid, car, 12.839202636327501, -6.950628781929997, -3.667314425492898, 0.5041399002075195, -119.80124342668407
000383.pid, car, 12.890051516619598, -6.995518565177921, -3.559818972240795, 0.6383196711540222, -120.49184712841122
000384.pid, car, 12.884756487469343, -7.239525151807211, -3.692225312077722, 0.630092203617096, -122.24212984168946
000385.pid, car, 12.479656881756254, -7.361134171485904, -3.6048194302452945, 0.7281926870346069, -121.1416115979481
000386.pid, car, 12.812662899494173, -7.364479720592501, -3.4905768632888794, 0.7741784453392029, -125.39146884625248
000387.pid, car, 12.800376805392181, -7.297500081495809, -3.4611982952464713, 0.6781113147735596, -129.43832443421354
000388.pid, car, 12.732142508976045, -7.446392127445768, -3.4320482185908725, 0.6239708662033081, -129.7488028729418
000389.pid, car, 12.599147397821602, -7.6305947997353325, -3.473672784458507, 0.699338436126709, -130.10148408484733
000390.pid, car, 12.654217334894035, -7.437530627617472, -3.528901150593391, 0.7284539937973022, -128.3157536296222
000391.pid, car, 12.201839772666375, -7.814853400718878, -3.6722113155737155, 0.7930041551589966, -130.15570198386453
000392.pid, car, 11.930495210596035, -8.015343704739136, -3.6140167262103104, 0.8640538454055786, -129.06595010178543
000393.pid, car, 12.114742023188894, -7.904094858867371, -3.613881430974821, 0.833991289138794, -129.87163183746148
000394.pid, car, 11.91866490779779, -7.887133989578642, -3.439004781918648, 0.8582873344421387, -128.97026705660977
000395.pid, car, 12.064924091762968, -7.998029931386315, -3.5199945502811008, 0.7444890737533569, -131.4456576376508
000396.pid, car, 11.780415712400927, -7.998807918193731, -3.4870893123537994, 0.784126877784729, -133.61869798616488
000397.pid, car, 11.862170450615164, -7.966323693593348, -3.535804083853057, 0.7572504281997681, -133.45881738453107
000398.pid, car, 11.591267623901372, -8.056717262268071, -3.640992908477783, 0.6686815023422241, -135.53821857770615
000399.pid, car, 11.494958417168982, -8.220436918324442, -3.712123015831257, 0.8128125071525574, -131.09212173893386
000400.pid, car, 11.60364784240723, -8.162948703765874, -3.761925678253174, 0.8645868301391602, -127.13550227929045
000401.pid, car, 11.546401468912764, -8.126534239451097, -3.8064818143844605, 0.8335601687431335, -132.8118797150928
000402.pid, car, 11.323329857417518, -8.321213671139313, -3.8338318467140198, 0.8604271411895752, -127.38557469122813
000403.pid, car, 11.283290721752028, -8.383632412663218, -3.8631702087543633, 0.7982251048088074, -129.50344071620756
000404.pid, car, 11.063636486346908, -8.394502651997104, -3.6930828400147266, 0.6765431761741638, -127.45128664895617
000405.pid, car, 11.030129340387164, -8.559352074899987, -3.665611997727425, 0.7229399085044861, -133.38818594213936
000406.pid, car, 11.174802584525867, -8.563646475474043, -3.6419131878094797, 0.8508294224739075, -140.40461090188404
000407.pid, car, 10.976894158583423, -8.522864280602874, -3.5857939536754904, 0.856541633605957, -137.9775930922145
000408.pid, car, 10.690892696380617, -8.778026091425046, -3.6351837296234932, 0.8127688765525818, -144.38968428735274
