Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1706054695.06744,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.71843416040594,0.97,-28.008841514587406,1.56,-2.928558192469857,1.68,63.58765492038819
1706054695.06744,VRU_Child,25.82488187154135,0.68,-22.579301834106456,0.65,-3.154404997825623,1.08,96.76453234524122
1706054695.1674402,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.714127392239043,0.97,-28.03033888075087,1.56,-2.916987238989936,1.68,62.511759317896924
1706054695.1674402,VRU_Child,25.81327009201051,0.68,-22.615132808685317,0.65,-3.1483625769615173,1.08,-157.46382102305265
1706054695.26744,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.713600567408974,0.97,-28.037909416925345,1.56,-2.956057764234997,1.68,66.37955788281724
1706054695.26744,VRU_Child,25.823073387146,0.68,-22.610146522521983,0.65,-3.1419163147608447,1.08,-163.33701416403707
1706054695.36744,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.72696479998137,0.97,-28.04990326730829,1.56,-2.9358669456682707,1.68,67.80934480191073
1706054695.36744,VRU_Child,25.83155822753907,0.68,-22.58468699455262,0.65,-3.1488606333732614,1.08,-131.04356105743383
1706054695.4674401,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.717782126532665,0.97,-28.06991857952542,1.56,-2.921843237347073,1.68,70.98267657526932
1706054695.4674401,VRU_Child,25.826505116053998,0.68,-22.600027629307345,0.65,-3.1421000276293074,1.08,175.36788553165766
1706054695.56744,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.72804466883342,0.97,-28.09812031851875,1.56,-2.9197424583964877,1.68,71.56962951821687
1706054695.56744,VRU_Child,25.853331184387212,0.68,-22.569962120056157,0.65,-3.1392332792282103,1.08,64.33922036290586
1706054695.6674402,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.72021865844727,0.97,-28.07294194451694,1.56,-3.0130178928375244,1.68,73.91909354906167
1706054695.6674402,VRU_Child,25.834063424004455,0.68,-22.57530593872071,0.65,-3.1463534302181677,1.08,-146.10959285624955
1706054695.6674402,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.91274042129517,0.97,-28.988197135925294,1.56,-2.9686740398406966,1.68,-71.50092502179055
1706054695.76744,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.736462295055393,0.97,-28.056049883365635,1.56,-2.9659881293773647,1.68,67.87057328800711
1706054695.76744,VRU_Child,25.826650619506843,0.68,-22.578768491745,0.65,-3.149334132671356,1.08,139.1926038095897
1706054695.86744,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.74719961951761,0.97,-28.013037120594703,1.56,-3.0254354687298046,1.68,67.66570020747481
1706054695.86744,VRU_Child,25.83182875315349,0.68,-22.603940327962246,0.65,-3.136238296826681,1.08,-169.34984112083575
1706054695.9674401,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,21.783646174839568,0.97,-28.08500596455166,1.56,-3.0714161651475087,1.68,76.53044928942721
1706054695.9674401,VRU_Child,25.815333502633234,0.68,-22.600134440830782,0.65,-3.152581691741943,1.08,176.5328723422791
