Timestamps,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation
1709001048.461847,VRU_Adult_Using_Bicycle,23.232246017456056,0.96,-24.884224128723147,1.64,-3.1260968685150146,1.65,-109.31575277356418
1709001048.5618472,VRU_Adult_Using_Bicycle,23.220423754523786,0.96,-24.85378949782428,1.64,-3.204646980061251,1.65,-103.0752157476829
1709001048.661847,VRU_Adult_Using_Bicycle,23.24273581253855,0.96,-24.86816908183851,1.64,-3.1910384579708704,1.65,-117.92220003625104
1709001048.761847,VRU_Adult_Using_Bicycle,23.229087299770782,0.96,-24.84192562103272,1.64,-3.221946954727173,1.65,75.8116789826874
1709001048.8618472,VRU_Adult_Using_Bicycle,23.249239985148115,0.96,-24.90181376139323,1.64,-3.1243951638539635,1.65,67.7875880940951
1709001048.961847,VRU_Adult_Using_Bicycle,23.221137762069706,0.96,-24.881488442420963,1.64,-3.175096735358238,1.65,-103.77644141857755
1709001049.0618472,VRU_Adult_Using_Bicycle,23.217226982116703,0.96,-24.848346604241268,1.64,-3.2619520823160806,1.65,74.45748043643242
1709001049.161847,VRU_Adult_Using_Bicycle,23.181483976302612,0.96,-24.87651492703346,1.64,-2.986548639112903,1.65,106.99214284615212
1709001049.161847,VRU_Adult_Using_Bicycle,23.051252577039936,0.96,-24.991037933914754,1.64,-2.7332276150032326,1.65,-103.1978592615931
1709001049.261847,VRU_Adult_Using_Bicycle,23.20026701688767,0.96,-24.903498232364658,1.64,-3.0266472399234776,1.65,83.54511671279573
1709001049.3618472,VRU_Adult_Using_Bicycle,23.157568629195055,0.96,-24.887936894486593,1.64,-2.962089468793171,1.65,111.65737584308286
1709001049.461847,VRU_Adult_Using_Bicycle,23.139350947211774,0.96,-24.83868447472068,1.64,-3.0693811528822956,1.65,130.73059605841758
1709001049.5618472,VRU_Adult_Using_Bicycle,23.155063947041835,0.96,-24.836271524429325,1.64,-3.0456270277500153,1.65,-76.29289780767297
1709001049.661847,VRU_Adult_Using_Bicycle,23.240853159051195,0.96,-24.848136299534854,1.64,-3.1905685224031144,1.65,-104.51148057108782
1709001049.761847,VRU_Adult_Using_Bicycle,23.231438191731776,0.96,-24.92001768747966,1.64,-3.0192684650421144,1.65,75.14072374057433
1709001049.8618472,VRU_Adult_Using_Bicycle,23.159623700518942,0.96,-24.874755238377777,1.64,-2.9740627865458644,1.65,107.55117344498821
1709001049.961847,VRU_Adult_Using_Bicycle,23.183286995723332,0.96,-24.893979368538695,1.64,-3.004899510021868,1.65,-95.19493936038711
1709001050.0618472,VRU_Adult_Using_Bicycle,23.158109078040493,0.96,-24.837626017056984,1.64,-3.136821315838741,1.65,-85.03667773133125
1709001050.161847,VRU_Adult_Using_Bicycle,23.185017967224123,0.96,-24.894140116373702,1.64,-3.079456893603007,1.65,-99.8899495890852
1709001050.261847,VRU_Adult_Using_Bicycle,23.22981543289988,0.96,-24.829442074424346,1.64,-3.19392530541671,1.65,-98.13082411800755
1709001050.3618472,VRU_Adult_Using_Bicycle,23.221120262146,0.96,-24.906691678365075,1.64,-3.0595473130544026,1.65,74.81991405043344
1709001050.461847,VRU_Adult_Using_Bicycle,23.18547051041215,0.96,-24.916148644906507,1.64,-3.050863928265042,1.65,84.4826929622704
1709001050.5618472,VRU_Adult_Using_Bicycle,23.130786524878612,0.89,-24.93564860026042,1.53,-2.901559631029765,1.38,-108.74286387433534
1709001050.661847,VRU_Adult_Using_Bicycle,23.24397568475633,0.96,-24.876193001156768,1.64,-3.168919551940191,1.65,-115.71882130190357
